Unnamed: 0,data,gtin,ncm,des_item_norm,unidade,valor_unit_liq,qtd_geral_item,qtd_reg_consolid,volume_financeiro
170039,2024-08-31,7897318535408,4061010,QUEIJO MUSSARELA FLAMBOYANT KG,Kg,43.7,276.0,1,12061.2
170070,2024-09-27,7898403782387,4012010,LEITE LIQ BETANIA C TAMPA INTEGRAL 1L,UN,5.99,3.0,3,17.97
170077,2024-06-21,7891000065440,4029900,LT CONDE MOCA NESTLE SEMI 395G,UN,8.69,1.0,1,8.69
170097,2024-06-08,7898080640413,4029900,LEITE CONDESADO ITALAC,UN,5.99,1.0,1,5.99
170122,2024-05-10,7898945133203,4012010,LEITE DAMARE INTEGRAL1 L,UN,4.99,1.0,1,4.99
170129,2024-12-30,7898080640413,4029900,LEITE COND ITALAC TP 395G,UND,6.19,2.0,2,12.38
170136,2024-12-26,7898929966056,4022110,LEIT PO INT CCGL 200G,UN,8.45,1.0,1,8.45
170140,2024-08-09,7898387120014,4061010,QUEIJO MUSSARELA NATVILLE,KG,43.81,1.0,1,43.81
170141,2024-09-05,7898080640413,4029900,LEITE CONDENSADO ITALAC 395G,UN,6.55,1.0,1,6.55
170169,2024-10-25,7891000325858,4022110,LEITE NINHO 380G INT,Un,20.49,28.0,26,573.7199999999999
170217,2024-09-14,7891000325896,4022110,LEITE PO NINHO INTEG,UN,33.99,2.0,2,67.98
170223,2024-10-08,7896051130055,4022110,LEITE ITAM INTEG 200G,UN,8.19,3.0,2,24.57
170250,2024-10-30,7898080640413,4029900,LEITE CONDENSADO ITA,UN,6.89,27.0,8,186.03
170252,2024-07-19,7896704802667,4069020,QUEIJO MINAS PADRAO,Kg,58.99,456.0,1,26899.440000000002
170259,2024-08-16,7898080640413,4029900,LTE C ITALAC 395G UN,UN,6.55,2.0,1,13.1
170272,2024-07-31,7898403782387,4022110,LEITE LIQUIDO BETANIA 1L,UN,6.59,3.0,3,19.77
170274,2024-10-26,7898929966056,4022110,LEITE PO CCGL INT 200G,UN,7.99,18.0,6,143.82
170312,2024-05-17,7898080640413,4029900,LEITE COND ITALAC 395G TP SEMI DESNATADO,UN,6.99,2.0,2,13.98
170327,2024-09-14,7898403780918,4021010,LEITE PO BETANIA INT,UND9,7.29,178.0,23,1297.6200000000001
170331,2024-08-24,7898403781298,4029900,LEITE COND BETANIA SEMI DESN 395G TP,UN,6.99,11.0,11,76.89
170348,2024-09-04,7897318507016,4051000,MANTEIGA DAVACA 200G,UN,11.99,1.0,1,11.99
170366,2024-07-26,7896051130055,4022110,LEITE PO INTEGRAL ITAMBE 200G,UN,8.99,1.0,1,8.99
170376,2024-12-24,7897318507016,4051000,MANTEIGA DAVACA 200G,UND,13.49,6.0,6,80.94
170414,2024-09-09,7898403782929,4022110,LEITE BETANIA INTEGR,UN,29.98,3.0,3,89.94
170418,2024-08-05,7891000065440,4029900,LEIT COND MOCA TP,UN,7.89,4.0,4,31.56
170430,2024-09-16,7898080640413,4029900,LEITE COND ITALAC 395G,UN,8.84,5.0,5,44.2
170455,2024-09-11,7898403782929,4022110,LEITE PO BETANIA INT,PCT9,26.79,13.0,4,348.27
170495,2024-05-25,7891000325896,4022110,NINHO LEITE PO INTEGRAL 750G,UN,36.87,1.0,1,36.87
170563,2024-07-22,7898403781298,4029900,CONDENSADO BETANIA,UN,5.99,1.0,1,5.99
170627,2024-06-26,7898403781298,4029900,LEIT CON BETAN TP 395G,Un,5.59,10.0,10,55.9
170658,2024-07-30,7898387120380,4021010,LEITE LIQ INTEGRAL NATVILLE 1L,UN,5.19,3.0,3,15.57
170672,2024-10-05,7898403781298,4029900,LEITE CONDENSADO BETA 395G,UN,5.89,1.0,1,5.89
170694,2024-07-22,7897318507016,4051000,MANTEIGA DAVACA 200G,UN,10.79,2.0,2,21.58
170714,2024-08-15,7897318535408,4061010,QUEIJO BARRINHA DAVACA,KG,63.49,398.0,1,25269.02
170720,2024-07-23,7897318507016,4051000,MANT DAVACA 200G,Pt,10.69,8.0,8,85.52
170723,2024-07-29,7898080640413,4029900,LEITE CONDENSADO ITALAC 395G,CXA,5.99,10.0,1,59.900000000000006
170757,2024-07-23,7898080640413,4029900,LEITE COND ITALAC TP 395G,UN,6.85,2.0,2,13.7
170764,2024-10-17,7896877300083,4061010,QUEIJO MUSSARELA VENEZA,KG,59.92,0.1018,1,6.099856
170775,2024-10-17,7896051130055,4022910,LEITE PO ITAMBE INTEGRAL 200G,UN0001,8.99,5.0,4,44.95
170779,2024-10-17,7891000065440,4029900,LEITE CONDENSADO MOCA CAIXINHA 395,UN,8.99,2.0,2,17.98
170783,2024-10-17,7897318500611,4069020,QUEIJO MINAS PADRAO ZERO LACTOSE,KG1,85.49,495.0,1,42317.549999999996
170786,2024-07-22,7898929966056,4022120,LEITE EM PO INTEGRAL CCGL 200G,UN,8.29,3.0,3,24.869999999999997
170811,2024-07-17,7898403782387,4012010,PR LEITE UHT BETANIA INTEGRAL 1L,UN,5.48,15.0,7,82.2
170825,2024-10-31,7898387120083,4051000,MANTEIGA NATVILLE 500GR PROM,UN,19.48,7.0,4,136.36
170829,2024-10-24,7897318535408,4061010,QUEIJO DAVACA MUSSARELA 1KG,KG,53.19,226.0,1,12020.939999999999
170868,2024-05-13,7898268390017,4061010,QUEIJO CAMPANELLA MUSSARELA KG,KG,29.36,326.0,1,9571.36
170875,2024-08-31,7896051130086,4022110,LEITE PO ITAMBE INT 750GR PROM,UN,25.8,121.0,104,3121.8
170877,2024-05-16,7898945133203,4012010,LEITE LIQ INTEGRAL DAMARE 1 L,UN,4.45,72.0,15,320.40000000000003
170882,2024-05-25,7898403782387,4012010,LEITE BETANIA INTEGRAL 1,UN,7.99,10.0,8,79.9
170886,2024-11-30,7891000325858,4022110,LEITE NINHO INTEGRAL FORTI 380G,UN,21.29,9.0,9,191.60999999999999
170916,2024-10-29,7898403782387,4012010,LEITE LONGA VIDA BETANIA INTEGRAL 1L,UN,8.99,3.0,2,26.97
170920,2024-09-05,7898403782387,4012010,LEITE L VIDA BETANIA INTEGRAL COM TAMPA 1L,UN,7.99,3.0,1,23.97
170935,2024-06-18,7897336900035,4061010,QUEIJO MUCURI MUSSARELA 1KG,KG,47.59,2756.0,3,131158.04
170950,2024-07-20,7898403782387,4012010,LEITE L BETANIA INT C TAMP 1L,UN,6.49,34.0,34,220.66
170951,2024-07-19,7897318507016,4051000,MANT DAVACA 200G,Pt,10.69,30.0,28,320.7
170956,2024-07-19,7897318507016,4051000,MANTEIGA DAVACA C SAL 200G,UN,12.19,12.0,12,146.28
170957,2024-07-19,7897318572816,4052000,MANTEIGA DAVACA 500G,UN,33.9,2.0,2,67.8
170959,2024-07-27,7897318572816,4051000,MANTEIGA DAVACA C SAL 500G,UN,27.99,11.0,11,307.89
170962,2024-05-24,7898403782387,4012010,LEITE BETAN INT 1L UN,UN,4.69,125.0,96,586.25
170968,2024-05-24,7898945133203,4012010,LEITE L VIDA DAMARE INTEGRAL 1L,UN,4.69,307.0,61,1439.8300000000002
170988,2024-05-29,7891000065440,4029900,LEITE COND NESTLE MOCA SEMI DES TP 395G,UN,6.35,1.0,1,6.35
171007,2024-09-25,7898403782387,4012010,LEITE UHT BETANIA 1L INT,UN,7.0,10.0,10,70.0
171014,2024-12-27,7897318519156,4069020,QUEIJO PRATO DAVACA,KG,62.98,84.0,1,5290.32
171023,2024-05-18,7891000325896,4022110,LEITE NINHO INTEGRAL 750GR,UN,31.39,1.0,1,31.39
171024,2024-05-18,7896051130086,4022110,LEITE PO ITAMBE INTEGRAL SACHE 750G UN,UN,26.99,1.0,1,26.99
171026,2024-05-27,7898945133203,4012010,LEITE UHT DAMARE INTEGRAL 1LT,UN,3.99,13.0,13,51.870000000000005
171037,2024-12-17,7898403782387,4012010,LEITE BETANIA 1L,CX,7.9,4.0,4,31.6
171055,2024-05-28,7891000325858,4022110,LEITE PO NINHO INT LT 380GR PROM,UN,18.16,12.0,12,217.92000000000002
171062,2024-06-04,7898403782387,4012010,LEITE L BETANIA INT C TAMP 1L,UN,6.39,25.0,23,159.75
171078,2024-10-03,7897318535408,4061010,PONTA QUEIJO MUSSARELA KG KG,KG,46.25,0.12,1,5.55
171103,2024-06-03,7898929966056,4022110,CCGL LEITE PO INTEGRAL 1X200,UND,7.9,13.0,2,102.7
171125,2024-06-26,7898403782929,4022110,LEITE EM PO BETANIA INTEG 750G,UN,29.49,1.0,1,29.49
171145,2024-06-13,7898945133203,4012010,LEITE DAMARE INTEG 1L,UN,6.99,8.0,8,55.92
171149,2024-09-17,7898268390017,4061010,QUEIJO MUSSARELA CAMPA NELLA,KG,46.94,108.0,1,5069.5199999999995
171151,2024-10-17,7896051130055,4022110,LEITE PO ITAMBE SCH 200G INTE,UN,8.99,1.0,1,8.99
171165,2024-05-22,7896051130055,4022110,LEITE PO ITAMBE INT,PCT9,7.19,32.0,24,230.08
171168,2024-08-20,7896051130086,4022110,LEITE PO ITAMBE INT POUCH 750G 01X800G,UN,32.99,1.0,1,32.99
171200,2024-10-21,7891000325858,4022110,LEITE PO NINHO INTEG 24X380G,UN,22.0,2.0,2,44.0
171214,2024-07-02,7891000325858,4022110,LEITE PO NINHO INTEGRAL 380G,UN,20.99,5.0,4,104.94999999999999
171242,2024-09-01,7898403781298,4029900,LEITE COND BETANIA TP 395G,UN,5.99,11.0,11,65.89
171255,2024-06-09,7898080640413,4029900,LEITE COND ITALAC TRAD TP395G,UN,6.99,2.0,2,13.98
171257,2024-09-29,7898403782387,4012010,LEITE LIQ BETANIA INTEG 1L C TAMP,UN,6.99,2.0,1,13.98
171274,2024-10-20,7898929966056,4022110,LEITE EM PO INTEGRAL SACHE 200G FD 50 ICMS 18 00 23 90 COFINS 0 00 0 00 PIS 0 00 0 00,FD,8.4,1.0,1,8.4
171281,2024-06-30,7898403780918,4021010,LEITE PO BETANIA INT 200G,UN,6.49,28.0,6,181.72
171283,2024-06-30,7896051130086,4022110,L PO ITAMB 750G INT,Un,33.9,5.0,5,169.5
171310,2024-08-11,7898403782387,4012010,LT UHT INT BETA 1L,UN,6.99,2.0,2,13.98
171322,2024-07-14,7898387120380,4011010,LEITE NATVILLE INTEGRAL EDGE 1L,UN0001,4.99,16.0,16,79.84
171329,2024-07-14,7898929966056,4022110,LEITE PO INT CCGL 200G,UN,8.15,17.0,14,138.55
171332,2024-07-21,7897318535408,4061010,QUEIJO MUCARELA DAVACA,KG,49.91,226.0,1,11279.66
171343,2024-11-24,7898914127066,4072100,OVOS BCO SAO LUIS GDE C30,UN,16.98,51.0,48,865.98
171361,2024-07-21,7898403782929,4022110,LEITE PO BETANIA INT SC 750GR PROM,UN,27.34,4.0,2,109.36
171368,2024-06-24,7898403782929,4022110,LEITE PO BETANIA INTEGRAL 750G,UN,29.9,5.0,5,149.5
171408,2024-11-04,7897318507016,4051000,MANTEIGA DA VAGA 200G,UN,11.98,2.0,2,23.96
171413,2024-11-05,7898403782387,4012010,LEITE LIQ INTEGRAL B,Un,6.45,83.0,20,535.35
171423,2024-11-08,7897318507016,4051000,MANTEIGA DAVACA 200G,UN,11.49,2.0,2,22.98
171429,2024-11-09,7891000065440,4029900,MOCA LEITE COND SEMIDESN,Un,7.29,5.0,5,36.45
171431,2024-11-09,7891000065440,4029900,LEITE COND MOCA SEMI TP395GR,UN,6.98,7.0,5,48.86
171455,2024-11-14,7898945133203,4012010,LTE INT DAMARE 1L,Un,5.89,17.0,3,100.13
171460,2024-11-14,7891000325858,4022110,LEITE PO NINHO INTEGRAL LT 380G NESTLE,PCE,21.99,2.0,2,43.98
171462,2024-11-14,7898403781298,4029900,LEITE CONDESADO BETANIA 395G,UN,6.99,5.0,5,34.95
171469,2024-11-15,7897318507016,4051000,MANTEIGA DAVACA C SAL 200G,UN,12.99,5.0,5,64.95
171475,2024-11-16,7897318572816,4051000,MANTEIGA DAVACA 500GR PROM,UN,23.8,128.0,113,3046.4
171494,2024-12-03,7897318572816,4051000,MANTEIGA DAVACA COM SAL 500G,UN,26.99,2.0,1,53.98
171498,2024-12-03,7891000325858,4022110,LEITE NINHO 380G LATA,UN,19.39,1.0,1,19.39
171541,2024-12-10,7898945133203,4012010,LEITE DAMARE INT 1L,UN,6.07,1.0,1,6.07
171545,2024-12-12,7897318572816,4051000,MANTEIGA DA VACA 500G,UN,29.98,2.0,2,59.96
171566,2024-08-03,7898403782929,4022110,LEITE PO BETANIA INT 750G,UN,30.99,2.0,2,61.98
171569,2024-08-03,7898945133203,4012010,LEITE LIQ UHT INTEGRAL DAMARE 1L,UN,5.11,1.0,1,5.11
171586,2024-08-01,7898080640413,4029900,LEITE COND ITALAC SEMIDESN TP,UN,5.99,6.0,1,35.94
171611,2024-11-11,7896051130086,4022110,LEITE PO ITAMBE INT 750G,UN,30.39,11.0,8,334.29
171613,2024-10-11,7897318507016,4051000,MANTEIGA DAVACA C SAL 200G,UN,13.79,2.0,2,27.58
171637,2024-12-23,7896051130055,4022110,LEITE PO ITAMBE SCH 200G INTG,UN,9.49,4.0,4,37.96
171638,2024-05-11,7898403782387,4012010,LEITE L VIDA BETANIA INTEGRAL,UN,6.0,2.0,1,12.0
171641,2024-11-30,7898080640413,4029900,LEITE CONDENSADO ITA,UN,6.89,7.0,7,48.23
171646,2024-12-21,7898080640413,4029900,LEITE CONDENSADO CAIXINHA ITALAC 395G,UN,7.75,6.0,3,46.5
171657,2024-05-31,7898403782387,4012010,LEITE INTEG BETANIA C TAMPA 1L,UN,5.99,26.0,26,155.74
171708,2024-09-28,7898966138577,4061090,QUEIJO COOPAG MINAS FRESCAL MINI KG,KG,40.71,646.0,2,26298.66
171796,2024-06-01,7897318535408,4061010,QUEIJO MUSSARELA DAVACA,KG,46.51,378.0,2,17580.78
171797,2024-06-01,7898403780918,4022120,LEITE EM PO BETANIA INTEGRAL 200G,UN,7.49,26.0,19,194.74
171807,2024-10-19,7898945133203,4015021,DA MARE LEITE INTEGRAL,UN,6.75,2.0,1,13.5
171809,2024-09-28,7897318535408,4061010,QUEIJO MUSSARELA 3X4KG DAVACA,KG,50.0,2.0,2,100.0
171820,2024-11-21,7898387120380,4012010,LEITE INT NAT 1L,UN,5.38,46.0,12,247.48
171821,2024-06-01,7891000065440,4029900,LEITE COND MOCA 395G,UN,7.59,1.0,1,7.59
171878,2024-10-03,7898945133203,4012010,LEITE LIQUIDO DAMARE INTEGRAL 1L,UN,6.75,4.0,3,27.0
171881,2024-12-18,7898080640413,4029900,LEITE CONDENSADO ITALAC TP 395,UN,6.89,8.0,6,55.12
171891,2024-08-16,7898929966056,4022110,LEITE PO CCGL INTEG PC 200G,UN,8.73,2.0,2,17.46
171920,2024-10-01,7896051130086,4022110,L PO ITAMB 750G INT,Un,31.9,7.0,7,223.29999999999998
171940,2024-09-28,7897318535408,4061010,QUEIJO DAVACA MUSSURELA BARRA KG,KG,62.9,386.0,3,24279.399999999998
171958,2024-09-13,7898403782387,4012010,LEITE BETANIA INT 3 GORD 1L,UN,6.7,2.0,2,13.4
171979,2024-11-27,7898403782387,4011010,LEITE BETANIA INTEGRAL 1L,UN,7.99,1.0,1,7.99
172003,2024-08-16,7898286200039,4022110,CAFE MARATA VACUO TRADICIONAL 250G,UN,11.69,1.0,1,11.69
172050,2024-07-10,7898945133203,4012010,DAMARE LEITE LIQUIDO INTEGRAL 12X1LT,UN,6.75,2.0,1,13.5
172056,2024-12-24,7896704802629,4069020,QUEIJO REINO,KG,81.22,468.0,2,38010.96
172060,2024-06-03,7898929966056,4022110,LTE PO CCGL INTEG 200G,UN,7.99,6.0,6,47.94
172066,2024-09-09,7898403782387,4012010,LEITE LIQ BETANIA INTEGRAL 1L 1X1000ML,UN,5.15,12.0,1,61.800000000000004
172081,2024-06-03,7891000325858,4022110,LEITE NINHO NESTLE 380 GR,UN,19.9,1.0,1,19.9
172086,2024-10-28,7897318507016,4051000,MANTEIGA COM SAL DA VACA 200G,UN,12.99,1.0,1,12.99
172088,2024-08-23,7897318507016,4051000,MANTEIGA DAVACA C SAL 200G,UND1,10.2,1.0,1,10.2
172107,2024-06-26,7898080640413,4029900,LEITE CONDENSADO ITALAC TP 395GR 1UN X 395GR,UN,7.15,1.0,1,7.15
172108,2024-06-07,7898080640413,4029900,LEITE COND ITALAC SEMIDES TP 395G,UN,4.79,135.0,1,646.65
172119,2024-09-09,7891000325858,4022110,LEITE EM PO NINHO INTEGRAL,UND,20.24,2.0,2,40.48
172122,2024-09-09,7898080640413,4029900,LEITE COND ITALAC 395G,UN,6.99,7.0,7,48.93
172134,2024-10-19,7898080640413,4029900,L COND ITALAC SEMI T,UND9,6.49,113.0,26,733.37
172143,2024-10-16,7897318572816,4051000,MANTEIGA DAVACA 500G,UN,28.79,6.0,5,172.74
172150,2024-09-14,7898929966056,4022110,LEITE PO INTEGRAL CCGL 200G,UN,9.45,8.0,8,75.6
172156,2024-10-02,7896259410133,4022110,LEITE PO CAMPONESA INT 200GR PROM,UN,7.68,2.0,1,15.36
172171,2024-05-25,7891000325858,4022110,LEITE EM PO NINHO INTEGRAL 380GR LT,UN,18.89,4.0,4,75.56
172208,2024-09-12,7897339800066,4061010,QUEIJO MUSSARELA MAIS VIDA,KG,57.27,0.15,1,8.5905
172222,2024-10-24,7898929966056,4022110,LEITE EM PO CCGL INTEGRAL SACHE 50X200G,UN,7.99,3.0,3,23.97
172225,2024-08-16,7898403780918,4022110,LEITE PO BETANIA INT SCH 200G,UN,8.59,8.0,8,68.72
172236,2024-08-12,7897318507016,4051000,MANTEIGA DA VACA,UN,18.7,1.0,1,18.7
172245,2024-10-29,7897318507016,4051000,MANTEIGA DAVACA 200,UNID,12.99,3.0,3,38.97
172327,2024-08-29,7898387120083,4051000,MANTEIGA NATVILLE C SAL 500G,UN,23.49,3.0,3,70.47
172338,2024-09-23,7898403782387,4012010,LEITE UHT BETANIA INTEG TP ROS 1000ML,UND1,6.69,1.0,1,6.69
172390,2024-07-23,7898403782387,4012010,BETANIA LEITE INTEGRAL 1L,UN,7.49,8.0,8,59.92
172397,2024-07-23,7898929966056,4022110,LEITE EM PO CCGL INTEGRAL 200G,UNID,7.79,2.0,2,15.58
172412,2024-12-23,7898080640413,4049000,LEITE CONDENSADO ITALAC 395G,UN,7.31,3.0,3,21.93
172415,2024-05-28,7897318507016,4051000,MANTEIGA DAVACA 200GR,UN,11.98,5.0,5,59.900000000000006
172416,2024-12-27,7898387120380,4012010,LEITE LV NATVILLE INT 1LT,UN,5.78,1.0,1,5.78
172427,2024-10-23,7897318507016,4051000,MANTEIGA DAVACA 200G,UN,10.95,1.0,1,10.95
172438,2024-05-08,7898929966056,4029900,CCGL LEITE PO INTEGRAL 50X200,UND,5.99,1.0,1,5.99
172449,2024-10-26,7898387120380,4012010,LEITE NATVILLE INTEGRAL 1L,UN,5.99,20.0,18,119.80000000000001
172452,2024-09-19,7897318507016,4051000,MANTEIGA DAVACA 200G C SAL,UNID,11.99,4.0,4,47.96
172462,2024-05-24,7891000325858,4022110,LEITE NINHO INTEGRAL 380GR,UN,16.79,1.0,1,16.79
172479,2024-07-17,7898080640413,4029900,LEITE COND TRAD ITALAC 395G TP,UN,6.5,3.0,3,19.5
172480,2024-12-19,7898914127066,4072100,OVO BCO GD PVC,BDJ1,14.17,3.0,3,42.51
172496,2024-09-23,7898945133203,4022130,LEITE L VIDA DAMARE INTEGRAL 1L,UN,6.59,5.0,5,32.95
172503,2024-08-20,7898929966056,4022110,LEITE PO CCGL INTEG SH 200G,UN,9.49,9.0,9,85.41
172506,2024-08-05,7891000325896,4022110,LEITE PO NINHO INT S,UN,34.9,14.0,14,488.59999999999997
172512,2024-05-13,7898929966056,4022110,LEITE EM PO CCGL INTEGRAL 200G,UN,7.85,4.0,1,31.4
172516,2024-05-17,7898929966056,4022110,LEITE EM PO CCGL INTEGRAL 200G,UN,7.5,3.0,2,22.5
172522,2024-07-20,7898080640413,4022120,LEITE CONDENSADO ITALAC 395G,1/4,6.89,5.0,5,34.449999999999996
172531,2024-07-31,7898387120380,4012010,LEITE NATVILLE INTEGRAL 1L,UN,4.99,17.0,6,84.83
172543,2024-06-01,7897318500611,4061090,QJ MINAS S LACT KG,KG,74.98,0.5,1,37.49
172548,2024-06-01,7898080640413,4029900,LEITE COND ITALAC TRAD TP 395G,UN,5.69,4.0,4,22.76
172556,2024-05-08,7896051130055,4022110,LEITE PO INTEG ITAMBE SACHET 200G,UN,6.99,4.0,1,27.96
172569,2024-11-22,7898403782387,4012010,LEITE BETANIA INTEGRAL 1L,UN0001,6.59,21.0,19,138.39
172581,2024-08-24,7897318535408,4061010,QUEIJO DAVACA TIPO MUSSARELA KG,KG,51.99,166.0,1,8630.34
172593,2024-09-05,7896051130055,4022110,LEITE EM PO ITAMBE INTEGRAL 200G,UN,8.49,8.0,8,67.92
172608,2024-07-11,7898929966056,4022110,LEITE PO CCGL INTEGRAL 200G,UN,6.89,23.0,11,158.47
172622,2024-09-02,7898929966056,4022110,LEITE PO INTEG CCGL SACH 200G,UN,8.49,24.0,20,203.76
172629,2024-06-07,7897967907113,4081900,OVOS BRANCO KEROVOS C 30 UN,UN,19.99,51.0,48,1019.4899999999999
172669,2024-09-21,7898403780918,4022110,LEITE EM PO INTEGRAL BETANIA 200G,UN0001,7.39,2.0,2,14.78
172678,2024-07-03,7898080640413,4029900,LEITE CONDENSADO ITALAC 395G,UN,5.99,23.0,17,137.77
172683,2024-07-03,7898403782387,4012010,LEITE LIQ INTEGRAL C TAMPA CX BETANIA 1L,UN,7.49,5.0,5,37.45
172704,2024-10-26,7898387120380,4012010,LEITE LV NATVILLE INT 1LT PROM,UN,5.88,205.0,179,1205.4
172710,2024-06-06,7897967907113,4072100,OVO BCO KEROVOS GDE C 30UN,UN,17.99,4.0,4,71.96
172712,2024-09-16,7898403782929,4022110,LEITE PO BETANIA INTEGRAL 750G,UN,31.75,1.0,1,31.75
172722,2024-06-26,7898403780918,4022110,LEITE EM PO INTEGRAL BETANIA 200G,UN,8.7,1.0,1,8.7
172751,2024-06-01,7898403781298,4029900,L COND BETANIA SEMI,UND9,5.49,86.0,59,472.14000000000004
172795,2024-10-07,7898387120380,4012010,LEITE UHT INT NATVILLE,CX,7.16,1.0,1,7.16
172798,2024-10-07,7897318507016,4051000,MANT DAVACA 200G,UN,11.99,1.0,1,11.99
172802,2024-06-03,7898387120380,4012010,LEITE UHT NATVILLE INTEGRAL 01L 01X01L,UN,5.19,16.0,12,83.04
172806,2024-06-03,7891000065440,4029900,LEITE COND MOCA NESTLE TP 395G,UN,6.19,4.0,4,24.76
172874,2024-05-07,7898403781298,4029900,LEI COND BET 395G,UN,3.98,1446.0,241,5755.08
172897,2024-05-07,7898929966056,4022110,LEITE PO CCGL INTEGRAL 200G,Uni,7.15,5.0,3,35.75
172901,2024-05-06,7898080640413,4029900,LEITE COND ITALAC 395G,UND,6.79,4.0,3,27.16
172906,2024-10-12,7898387120380,4011010,LEITE LIQ NATVILLE 1L INTEGRAL C TP,UN,6.49,40.0,28,259.6
172928,2024-05-30,7898387120380,4011010,LEITE NATVILLE UHT I,UN,4.69,46.0,35,215.74
172943,2024-07-02,7896051130086,4022110,LEITE PO ITAMBE 750G,UNID,29.99,2.0,2,59.98
172953,2024-09-08,7893000394209,4051000,MARGARINA QUALY 500G,UN,9.49,1.0,1,9.49
172971,2024-05-05,7898080640413,4029900,LEITE COND ITALAC 395G,UN,5.99,3.0,3,17.97
172989,2024-10-13,7897336920071,4061010,QUEIJO VITORIA,KG,40.99,24524.0,5,1005238.76
172991,2024-07-07,7897318507016,4051000,MANTEIGA DE PRIMEIRA QUALIDADE COM SAL L,UNID,12.29,1.0,1,12.29
173005,2024-05-19,7891000325858,4022110,LEITE PO NINHO 380G INTEGRAL,UN,15.99,6.0,2,95.94
173024,2024-08-25,7898945133098,4061010,QUEIJO MUSSARELA DAMARE KG,KG,44.93,136.0,1,6110.48
173064,2024-09-22,7898403782387,4011010,LTE INT VIT BETAN 1L,Un,6.49,91.0,71,590.59
173065,2024-06-23,7898914127066,4072100,OVOS BRANCO GRANDE SAO LUIS BDJ C 30,UN,17.99,78.0,77,1403.2199999999998
173087,2024-08-01,7898929966056,4022110,LEITE PO INT CCGL PCT 200G,UN,7.99,59.0,59,471.41
173088,2024-08-01,7897318535408,4061010,QUEIJO MUSSARELA DA VACA4KG,KG,37.8,8512.0,3,321753.6
173092,2024-08-02,7891000065440,4029900,LEITE COND MOCA TP 395G,UN,5.99,12.0,12,71.88
173099,2024-11-01,7891000325858,4022110,LEITE NINHO INTEGRAL,UN,19.5,1.0,1,19.5
173100,2024-11-01,7897318572816,4051000,MANTEI DAVACA C S 500G,UN,31.99,2.0,2,63.98
173110,2024-11-05,7897967907113,4071100,OVOS BCO KEROVOS GRANDE C30,UN,0.02,1.0,1,0.02
173142,2024-11-12,7898403782387,4012010,LEITE LV INT BETANIA C TAMPA 1L,UN,5.79,267.0,233,1545.93
173145,2024-11-12,7898403780918,4022110,LEITE PO INT BETANIA PCT 200G,UN,7.89,15.0,15,118.35
173155,2024-11-13,7898945133203,4022110,LEITE INTEGRAL DAMARE 1L,UN,7.65,1.0,1,7.65
173183,2024-12-01,7897318572816,4051000,MANTEIGA DAVACA 500GR PROM,UN,25.79,19.0,19,490.01
173192,2024-12-01,7896051130086,4022110,LEITE PO ITAMBE INT SCC 750G,UN,31.99,1.0,1,31.99
173194,2024-12-01,7896259410133,4022110,LEITE PO CAMPONESA INT 200GR,UN,6.88,5.0,2,34.4
173218,2024-12-07,7898914127066,4079000,OVOS SAO LUIS C 30,UN,15.99,60.0,56,959.4
173238,2024-12-11,7898403782387,4012010,LEITE BETANIA INTEGR,un,6.99,2.0,2,13.98
173241,2024-12-11,7897318535408,4061010,QJ MUSSARELA,KG,55.88,478.0,3,26710.64
173248,2024-12-12,7898080640413,4029900,LEITE CONDENSADO 395G ITALAC,UN,5.99,10.0,6,59.900000000000006
173255,2024-12-13,7898929966056,4022110,LEI PO CCGL 200G UN,UN,7.89,18.0,13,142.01999999999998
173262,2024-11-16,7898080640413,4029900,LEITE CONDENSADO ITALAC 395G,UN,7.39,1.0,1,7.39
173265,2024-08-02,7891000065440,4029900,LEITE COND MOCA SEMI DESNAT 39,UN,6.85,1.0,1,6.85
173288,2024-11-08,7896051130086,4022110,LEITE PO ITAMBE INT,UN,33.55,3.0,3,100.64999999999999
173324,2024-11-30,7891000325896,4022110,LEITE PO INTEGRAL NINHO SACHE 750G,UN,33.89,14.0,12,474.46000000000004
173338,2024-10-04,7891000325858,4022110,LEITE EM PO NINHO INTEGRAL 380G,KG,21.99,1.0,1,21.99
173340,2024-08-10,7898403782387,4012010,LEITE BETANIA INTEGRAL 1L,UN,4.99,8.0,8,39.92
173371,2024-11-22,7891000325858,4022110,LTE PO NINHO INTEG LT 380G,Un,20.99,3.0,3,62.97
173383,2024-08-30,7898080640413,4029900,LEITE COND ITALAC TP 395G,UN,6.69,3.0,3,20.07
173446,2024-06-07,7896051130086,4022110,LEITE PO ITAMBE INT VIT 750G,UN,32.99,1.0,1,32.99
173457,2024-12-16,7898403782387,4022110,LEITE BETANIA INTEGRAL 1L,UN,6.99,1.0,1,6.99
173474,2024-07-20,7898080640413,4029900,LEITE CONDENSADO ITALAC 395G,un,7.99,3.0,2,23.97
173485,2024-08-07,7898945133203,4012010,LEITE UHT INTEGRAL CX 12 UN DAMARE,UN,4.3,1.0,1,4.3
173492,2024-12-20,7897318507016,4051000,MANTEIGA DA VACA POTE 200GR,UN,10.95,1.0,1,10.95
173527,2024-07-19,7898403782387,4012010,LEITE UHT INT EDGE BETA 1L,UNID,6.49,1.0,1,6.49
173533,2024-08-09,7898403781298,4029900,LEITE CONDENSADO BETANIA 395G,UN,5.99,25.0,21,149.75
